,cubeid,cubeidpub,cubename,catid,pa_stelkin,pa_stelkin_err,sigma_re,sigma_re_err,sigma_3kpc_round,sigma_3kpc_round_err,sigma_1_4_arcsecond,sigma_1_4_arcsecond_err,sigma_2_arcsecond,sigma_2_arcsecond_err,sigma_3_arcsecond,sigma_3_arcsecond_err,sigma_4_arcsecond,sigma_4_arcsecond_err,aper_corr_flag,rmax_aper_corr,lambdar_re,lambdar_re_err,lambdar_max,lambdar_max_err,vsigma_re,vsigma_re_err,vsigma_max,vsigma_max_err,mean_k51_re,mean_k51_re_err,sigma_re_mge,sigma_re_mge_err,aper_corr_flag_mge,rmax_aper_corr_mge,lambdar_re_mge,lambdar_re_mge_err,lambdar_max_mge,lambdar_max_mge_err,vsigma_re_mge,vsigma_re_mge_err,vsigma_max_mge,vsigma_max_mge_err,mean_k51_re_mge,mean_k51_re_mge_err
1703,463367_blue_red_6_Y14SAR3_P011_15T086_2017_04_19-2017_05_01,463367_C,463367_blue_6_Y14SAR3_P011_15T086_2017_04_19-2017_05_01.fits,463367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1704,463434_blue_red_6_Y14SAR3_P011_15T086_2016_05_02-2016_05_10,463434_B,463434_blue_6_Y14SAR3_P011_15T086_2016_05_02-2016_05_10.fits,463434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1705,463434_blue_red_6_Y14SAR3_P011_15T086_2017_04_19-2017_05_01,463434_C,463434_blue_6_Y14SAR3_P011_15T086_2017_04_19-2017_05_01.fits,463434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1706,463434_blue_red_12_Y14SAR3_P011_15T086_2016_05_02-2016_05_10,463434_A,463434_blue_12_Y14SAR3_P011_15T086_2016_05_02-2016_05_10.fits,463434,113.0,1.5,125.85586,2.9249682,104.10856,2.9836156,96.60918,4.756647,100.6757,3.284213,102.89875,2.931691,106.73034,2.5923982,0.0,1.0,0.5924124,0.012146306,nan,nan,0.79772687,0.02343324,nan,nan,0.038524166,0.006767392,111.65683,3.2148666,0.0,1.0,0.5560609,0.012832936,nan,nan,0.73551196,0.022019953,nan,nan,0.038524166,0.006767392
1707,463641_blue_red_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10,463641_A,463641_blue_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10.fits,463641,346.5,2.5833333,100.453224,3.0174682,84.43676,2.7398295,86.24999,7.275174,80.59898,4.204136,84.43676,2.867776,89.92116,2.5579526,0.0,1.0,0.6475771,0.01801732,nan,nan,0.90723586,0.0410092,nan,nan,0.028863048,0.010944007,92.04794,3.7380967,0.0,1.0,0.61846125,0.018672407,nan,nan,0.8559714,0.03833239,nan,nan,0.028863048,0.010944007
1708,463643_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19,463643_A,463643_blue_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19.fits,463643,172.5,10.166666,71.48186,5.956461,54.8172,5.2358274,nan,nan,47.449688,7.812997,52.61012,5.509576,55.695534,5.113777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68.50723,5.516918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1709,463660_blue_red_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10,463660_A,463660_blue_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10.fits,463660,164.5,29.83333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1710,463668_blue_red_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10,463668_A,463668_blue_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10.fits,463668,181.5,0.5,141.01074,1.4678174,131.17694,1.8356606,126.34038,2.9213836,131.1913,2.5543635,131.17694,2.0265582,130.22006,1.962305,0.0,1.0,0.6088127,0.0046777464,nan,nan,0.82402176,0.008962106,nan,nan,0.014954798,0.004159091,137.90236,1.6603222,0.0,1.0,0.60151184,0.004726458,nan,nan,0.8077726,0.008807356,nan,nan,0.014954798,0.004159091
1711,484976_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19,484976_A,484976_blue_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19.fits,484976,84.0,9.333333,41.799633,3.349758,54.420998,3.0837162,43.57967,4.0670633,45.66882,3.47713,52.87175,2.8648717,54.420998,3.0793684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.5718,3.7961211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1712,485046_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19,485046_A,485046_blue_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19.fits,485046,319.5,3.4166667,nan,nan,58.17289,3.1044207,73.97496,6.4813094,65.17849,4.091285,58.17289,3.3479521,57.08222,2.9767458,1.0,0.60183525,0.5973055,0.025411032,0.4590435,0.025411032,0.89965206,0.034523748,0.65004027,0.034523748,0.08635348,0.01755622,69.77807,3.516611,1.0,0.70828414,0.5472462,0.02554084,0.4543686,0.02554084,0.8289207,0.033520613,0.6647308,0.033520613,0.08635348,0.01755622
1713,485047_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19,485047_A,485047_blue_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19.fits,485047,310.0,1.25,121.42889,1.7016231,113.16941,1.4235892,107.93021,2.4442656,111.23419,1.4262135,113.16941,1.3049815,114.287346,1.362524,0.0,1.0,0.41136026,0.012805348,nan,nan,0.4804818,0.016373862,nan,nan,0.050960165,0.013194645,112.367836,1.662739,0.0,1.0,0.2224035,0.011453372,nan,nan,0.25704932,0.012666933,nan,nan,0.050960165,0.013194645
1714,485127_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19,485127_A,485127_blue_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19.fits,485127,206.5,1.4166666,197.66357,2.670699,187.53592,3.4280026,195.1362,4.4100633,187.53592,2.6541,187.25027,2.6008449,187.89749,2.1552274,0.0,1.0,0.4903962,0.0098465765,nan,nan,0.60679066,0.01399088,nan,nan,0.024098236,0.008946783,189.23763,2.7902036,0.0,1.0,0.38279486,0.009959274,nan,nan,0.43605122,0.010915476,nan,nan,0.024098236,0.008946783
1715,485504_blue_red_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17,485504_A,485504_blue_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17.fits,485504,207.5,1.5833334,87.1372,2.322377,70.69395,2.4548254,63.856125,4.2009377,67.66769,2.966611,71.87896,2.3511932,74.42832,2.0187042,0.0,1.0,0.5565319,0.016865138,nan,nan,0.7463149,0.027371174,nan,nan,0.056941863,0.010880812,83.23496,2.3018563,0.0,1.0,0.54723537,0.01726373,nan,nan,0.73252356,0.027287053,nan,nan,0.056941863,0.010880812
1716,485529_blue_red_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01,485529_A,485529_blue_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01.fits,485529,62.5,29.916666,46.804173,4.426695,44.204384,4.035936,39.7681,8.462401,47.162422,5.1401343,45.925262,4.4604197,43.594685,4.128832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.59514,5.0702024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1717,485646_blue_red_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01,485646_A,485646_blue_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01.fits,485646,228.0,29.916666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1718,485688_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01,485688_A,485688_blue_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01.fits,485688,347.0,2.3333333,94.089806,2.055015,71.099815,2.1867864,67.12405,2.6935444,70.394485,2.618729,72.06031,2.1079621,76.04619,2.0050728,0.0,1.0,0.6377165,0.014782695,nan,nan,0.90033036,0.032961953,nan,nan,0.021536656,0.0066407304,75.40623,2.210309,0.0,1.0,0.59438974,0.015339285,nan,nan,0.79602134,0.02901134,nan,nan,0.021536656,0.0066407304
1719,485690_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17,485690_A,485690_blue_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17.fits,485690,82.5,13.083333,nan,nan,72.10988,5.0868597,70.163864,6.945863,67.19413,5.239502,74.24132,4.6624646,74.21014,3.6359603,1.0,0.42063895,0.5230031,0.059474137,0.31246552,0.059474137,0.63884467,0.0648799,0.36702642,0.0648799,nan,nan,nan,nan,1.0,0.62636894,0.5249837,0.040607903,0.40306816,0.040607903,0.24840765,0.035668533,0.18413498,0.035668533,nan,nan
1720,485823_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01,485823_A,485823_blue_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01.fits,485823,330.0,29.916666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1721,485833_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13,485833_A,485833_blue_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13.fits,485833,204.5,2.5833333,113.824265,2.6019943,121.66453,3.6766083,109.72976,6.354166,118.88044,4.466256,122.11821,3.8159244,117.90381,3.4479783,0.0,1.0,0.2863351,0.016017944,nan,nan,0.31191793,0.01742352,nan,nan,0.09478147,0.017578665,117.60481,3.1498384,0.0,1.0,0.27984172,0.016632585,nan,nan,0.31445417,0.018288707,nan,nan,0.09478147,0.017578665
1722,485834_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01,485834_A,485834_blue_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01.fits,485834,46.0,0.16666667,134.46825,1.4625201,117.17814,1.5140092,116.82519,2.4526687,116.96968,1.7169945,117.3716,1.4359751,117.55365,1.4625238,0.0,1.0,0.6910797,0.00470033,nan,nan,1.0341939,0.011620132,nan,nan,0.017147075,0.0028797856,126.76968,1.3412119,0.0,1.0,0.67978626,0.0048855334,nan,nan,0.9996845,0.011514428,nan,nan,0.017147075,0.0028797856
1723,485882_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13,485882_A,485882_blue_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13.fits,485882,209.0,1.4166666,137.07684,1.2436426,134.7823,1.2454432,133.61487,2.1035686,133.9405,1.3214976,135.32968,1.1804374,135.0586,1.1341016,0.0,1.0,0.24428648,0.008583507,nan,nan,0.27743018,0.008666455,nan,nan,0.041151643,0.01467649,135.72574,1.2663715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1724,485883_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13,485883_A,485883_blue_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13.fits,485883,219.0,4.25,185.92253,1.5705363,193.36993,2.047994,207.1698,3.0739605,198.61115,2.5283086,192.70955,1.8684704,191.50783,1.7753233,0.0,1.0,0.132135,0.00933519,nan,nan,0.13841079,0.00855309,nan,nan,0.08388636,0.03614881,192.0461,1.781589,0.0,1.0,0.09921182,0.009866949,nan,nan,0.10820864,0.009210268,nan,nan,0.08388636,0.03614881
1725,485885_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17,485885_A,485885_blue_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17.fits,485885,86.5,2.1666667,70.84945,2.5797129,57.63669,2.9274926,57.712666,3.917237,57.043842,3.436654,58.473976,2.5527513,58.244198,2.307894,1.0,0.72779995,0.6028999,0.022192826,0.51522714,0.022192826,0.7558491,0.032038238,0.6167694,0.032038238,0.05070106,0.01173635,68.97868,2.3370616,0.0,1.0,0.55500466,0.019408597,nan,nan,0.69480944,0.031787045,nan,nan,0.05070106,0.01173635
1726,485919_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13,485919_A,485919_blue_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13.fits,485919,328.0,1.1666666,116.22845,1.5140487,101.28426,1.6462239,94.13576,3.2950268,97.00097,2.2305179,101.28426,1.6631407,102.53792,1.570647,0.0,1.0,0.59564245,0.0076012826,nan,nan,0.77623755,0.013383784,nan,nan,0.024862342,0.005960415,108.65638,1.6716995,0.0,1.0,0.5719664,0.00799597,nan,nan,0.7292475,0.013292613,nan,nan,0.024862342,0.005960415
1727,485921_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13,485921_A,485921_blue_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13.fits,485921,178.0,2.2499988,119.66252,1.4144317,123.71917,1.4221872,127.52643,2.249391,125.26652,1.9141617,122.746475,1.4279348,119.66252,1.2791401,0.0,1.0,0.12707621,0.008737068,nan,nan,0.1283147,0.008279015,nan,nan,0.04699285,0.033530965,122.746475,1.3424473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1728,485922_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17,485922_A,485922_blue_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17.fits,485922,10.0,1.25,109.14934,1.8257322,91.10249,2.069982,100.59659,3.0331333,92.12278,2.1542246,89.33605,1.6637303,91.54326,1.7658544,0.0,1.0,0.6177802,0.011739849,nan,nan,0.892734,0.024663746,nan,nan,0.013169318,0.005472955,98.080956,2.3705525,0.0,1.0,0.58829945,0.011414659,nan,nan,0.7646602,0.021229224,nan,nan,0.013169318,0.005472955
1729,485924_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17,485924_A,485924_blue_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17.fits,485924,23.0,2.0833333,94.43391,1.2016381,101.006294,1.1754795,103.567314,1.7852219,103.30609,1.3917757,101.006294,1.0890707,98.96655,1.10787,0.0,1.0,0.24957253,0.008952639,nan,nan,0.25283074,0.008517051,nan,nan,0.06752385,0.015359362,96.190186,1.1350164,0.0,1.0,0.22518389,0.008728488,nan,nan,0.22967413,0.008401913,nan,nan,0.06752385,0.015359362
1730,486092_blue_red_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19,486092_A,486092_blue_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19.fits,486092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1731,486213_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12,486213_A,486213_blue_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12.fits,486213,170.0,17.833332,70.57203,7.612372,51.3918,7.825031,nan,nan,62.378532,10.619074,59.791306,8.758265,58.65925,8.280503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61.98187,7.969686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1732,486275_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12,486275_A,486275_blue_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12.fits,486275,2.0,1.2499981,98.99995,1.3010927,92.69577,1.7820417,89.62949,2.538248,91.59628,2.3708174,93.38907,1.5796009,95.15793,1.602976,0.0,1.0,0.5341612,0.010070782,nan,nan,0.6722651,0.015443421,nan,nan,0.032677367,0.0084010605,98.68886,1.4083893,0.0,1.0,0.52041274,0.010227836,nan,nan,0.649296,0.015132628,nan,nan,0.032677367,0.0084010605
1733,486276_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12,486276_A,486276_blue_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12.fits,486276,324.5,1.0833334,150.63914,2.0970318,147.63658,2.0927694,145.78389,2.8922553,148.05916,2.4819505,146.99774,2.1127777,147.02896,1.9445307,0.0,1.0,0.40815204,0.011496235,nan,nan,0.48752505,0.0137287,nan,nan,0.02892107,0.00936765,150.0447,2.1625323,0.0,1.0,0.38455033,0.011667848,nan,nan,0.44128996,0.013458032,nan,nan,0.02892107,0.00936765
1734,486782_blue_red_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01,486782_A,486782_blue_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01.fits,486782,246.0,7.0,63.217342,2.310542,53.835648,2.8968706,50.94787,4.346461,55.855072,3.5505562,51.10962,3.158434,52.01635,2.8612146,1.0,0.5181576,0.6648978,0.03730372,0.48492324,0.03730372,0.58095646,0.037769407,0.38141623,0.037769407,0.070686355,0.014261611,52.942616,2.445835,1.0,0.48983225,0.51702553,0.047898352,0.33981514,0.047898352,0.91859394,0.05703658,0.58177346,0.05703658,0.070686355,0.014261611
1735,486834_blue_red_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01,486834_A,486834_blue_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01.fits,486834,158.5,5.7499995,86.06935,2.873157,64.64361,2.7910447,71.07436,4.7731314,63.649544,3.2789066,64.64361,2.9328556,66.54475,2.3861585,0.0,1.0,0.6327943,0.02467942,nan,nan,0.97911364,0.0584693,nan,nan,0.03066742,0.007131318,66.887505,2.8391078,0.0,1.0,0.6406086,0.022000656,nan,nan,0.96818805,0.05155205,nan,nan,0.03066742,0.007131318
1736,486872_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04,486872_A,486872_blue_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04.fits,486872,304.5,0.75,140.94138,1.6676404,132.72557,1.2913836,135.14166,2.094893,132.90543,1.5873104,132.72557,1.2198253,131.0066,1.224179,0.0,1.0,0.63264436,0.0060020727,nan,nan,0.8027288,0.0108109275,nan,nan,0.021514285,0.0042885365,137.23999,1.2769493,0.0,1.0,0.622026,0.0060036755,nan,nan,0.78382987,0.010590502,nan,nan,0.021514285,0.0042885365
1737,486957_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04,486957_A,486957_blue_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04.fits,486957,75.5,1.0,nan,nan,128.4237,2.8207326,128.52116,3.9283366,128.4237,2.5975554,119.78727,2.1123054,115.07544,2.0230527,1.0,0.82349324,0.6407109,0.010292238,0.5872876,0.010292238,0.78705966,0.0145368865,0.6950725,0.0145368865,0.041127305,0.0064845504,108.58788,2.001253,0.0,1.0,0.5828044,0.010110013,nan,nan,0.69523114,0.0147920465,nan,nan,0.041127305,0.0064845504
1738,487010_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04,487010_A,487010_blue_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04.fits,487010,9.5,29.916666,nan,nan,nan,nan,nan,nan,58.557358,9.062044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1739,487019_blue_red_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12,487019_A,487019_blue_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12.fits,487019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1740,487019_blue_red_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01,487019_B,487019_blue_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01.fits,487019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1741,487027_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04,487027_A,487027_blue_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04.fits,487027,265.5,1.3333334,88.07111,1.706484,83.7972,2.174845,76.84633,3.5631502,75.065285,2.9589546,79.10212,2.6241987,82.19027,2.2703104,0.0,1.0,0.4973384,0.009711648,nan,nan,0.6284992,0.014564907,nan,nan,0.042814367,0.0065734526,nan,nan,1.0,0.9319266,0.5396913,0.008858988,0.52034765,0.008858988,0.7087289,0.0142644225,0.6774612,0.0142644225,0.042814367,0.0065734526
1742,487060_blue_red_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12,487060_A,487060_blue_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12.fits,487060,73.0,3.25,207.56221,2.7173061,206.32959,3.0194607,211.07034,4.648826,206.32959,2.7423267,205.47629,2.6269495,206.19005,2.7555747,0.0,1.0,0.20255397,0.014010593,nan,nan,0.23270679,0.013415093,nan,nan,0.0344261,0.019056018,204.68884,2.694359,0.0,1.0,0.17516822,0.013513329,nan,nan,0.20090549,0.012472859,nan,nan,0.0344261,0.019056018
1743,487060_blue_red_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01,487060_B,487060_blue_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01.fits,487060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1744,487175_blue_red_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12,487175_A,487175_blue_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12.fits,487175,56.0,2.6666667,62.22284,2.8312833,61.799908,3.333938,69.13776,5.8712573,66.357796,3.8843079,62.584595,3.1622903,62.58226,2.930659,1.0,0.86623615,0.3523262,0.029373309,0.32146797,0.029373309,0.40003592,0.029642817,0.3649104,0.029642817,0.03878542,0.020558545,60.96459,2.6659565,1.0,0.88308704,0.3340459,0.029411694,0.30827445,0.029411694,0.41776285,0.029498274,0.3858087,0.029498274,0.03878542,0.020558545
1745,487175_blue_red_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01,487175_B,487175_blue_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01.fits,487175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1746,491457_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01,491457_A,491457_blue_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01.fits,491457,110.5,0.75,159.73009,1.6157907,144.15692,1.5265056,133.97354,2.4329484,133.16072,1.950025,138.68468,1.6341354,141.72943,1.546142,0.0,1.0,0.5385657,0.00513681,nan,nan,0.689712,0.008303674,nan,nan,0.017207801,0.003677307,152.0237,1.5773787,0.0,1.0,0.5259965,0.005212727,nan,nan,0.66608226,0.008136673,nan,nan,0.017207801,0.003677307
1747,491460_blue_red_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02,491460_A,491460_blue_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02.fits,491460,132.0,6.5833335,58.783066,4.440595,52.846893,4.0641475,72.77147,9.1086035,56.813454,7.003455,53.05312,4.382805,53.274525,4.0814977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17154059,0.023216624,57.605476,4.2900443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17154059,0.023216624
1748,491475_blue_red_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02,491475_A,491475_blue_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02.fits,491475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1749,491508_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01,491508_A,491508_blue_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01.fits,491508,358.0,1.2499976,128.36896,2.156647,127.277855,2.3564909,131.02136,3.8980105,128.80072,2.798958,125.62627,2.4804235,124.13063,2.5222116,0.0,1.0,0.47105697,0.011181745,nan,nan,0.5614515,0.014608825,nan,nan,0.04341094,0.012094488,125.30938,2.2280815,0.0,1.0,0.43914273,0.011344179,nan,nan,0.5030615,0.014084407,nan,nan,0.04341094,0.012094488
1750,491509_blue_red_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02,491509_A,491509_blue_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02.fits,491509,240.5,2.75,131.73972,2.4161959,117.34729,3.0384383,117.77186,6.0357494,119.177475,2.8980184,117.43598,2.6520152,116.419685,2.6862907,0.0,1.0,0.58298236,0.012804336,nan,nan,0.8072915,0.023481427,nan,nan,0.037755206,0.0073119095,119.22031,2.254692,0.0,1.0,0.5150982,0.013837191,nan,nan,0.67503977,0.020852827,nan,nan,0.037755206,0.0073119095
1751,491552_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01,491552_A,491552_blue_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01.fits,491552,284.0,13.833333,48.392822,8.879793,68.454285,7.491892,nan,nan,nan,nan,83.178535,8.555901,79.208176,8.208276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92.63354,7.3952713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1752,491608_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01,491608_A,491608_blue_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01.fits,491608,170.5,29.916666,81.2536,10.7776985,76.39863,11.442813,nan,nan,nan,nan,103.85445,11.2269745,89.15191,10.509209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753,491743_blue_red_12_Y14SAR3_P011_15T086_2016_05_02-2016_05_10,491743_A,491743_blue_12_Y14SAR3_P011_15T086_2016_05_02-2016_05_10.fits,491743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1754,491743_blue_red_6_Y14SAR3_P011_15T086_2016_05_02-2016_05_10,491743_B,491743_blue_6_Y14SAR3_P011_15T086_2016_05_02-2016_05_10.fits,491743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
